"municipality_id","municipality","district_id","distric","NUTS_3_id","NUTS_3","NUTS_2_id","NUTS_2","ico","name","year","population","Rozhodnutí.Smlouva.o.poskytnutí.dotace..celkové.zdroje.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..veřejné.prostředky.celkem.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..EU.zdroje.","Proplacené.prostředky.příjemcům...vyúčtované..veřejné.prostředky.celkem.","Proplacené.prostředky.příjemcům...vyúčtované..EU.zdroje.","Certifikované.prostředky..veřejné.prostředky.celkem.","Certifikované.prostředky..EU.zdroje.","Total.eligible.expenditure.allocated.to.the.selected.operation","Total.eligible.expenditures.charged.in.payment.applications","Expeditures.allocated.to.the.selected.operation...Union.support","Expeditures.allocated.to.the.selected.operation...national.public.funding","Expeditures.allocated.to.the.selected.operation...national.private.funding","Expenditures.charged.in.payment.application...Union.support"
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2013,326874,1245473724.74,1164631575.82,986690578.42,0,0,0,0,0,0,0,0,0,0
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2014,325640,1316564205.27,1206787877.83,1015181994.86,0,0,0,0,0,0,0,0,0,0
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2015,324311,296139376.63,249266006.05,210981724.23,219166840.7,185308223.7,31052757.23,25127087.6,0,0,0,0,0,0
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2016,323464,164192615,136965110.97,122987830.02,126367156.78,113400958.31,0,0,117743259.2,99935811.99,100081770.32,14119853.72,3541635.16,84945440.06
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2017,322419,0,0,0,0,0,0,0,249784921.3,225746509.89,153921527.13,0,778994.56,138872063.09
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2018,321273,0,0,0,0,0,0,0,346776003.43,319284390.8,237365601.6,0,0,215675039.96
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2019,320145,0,0,0,0,0,0,0,270758996.6,193702250.63,212661891.08,0,0,147961616.16
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2020,317322,0,0,0,0,0,0,0,409815330.74,114810443.38,262370978.63,0,0,65617942.82
8119,"Ostrava","CZ0806","Ostrava-město","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",845451,"Statutární město Ostrava",2021,312104,0,0,0,0,0,0,0,83895021.89,28087089,53195125.57,30699896.32,0,11444797.38
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2008,29940,144831629.15,140933154.5,119793180.72,133545179.52,113513402.06,133545179.52,113513402.06,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2009,29356,3443712.7,2574262.7,2188123.29,2536655.7,2161097.29,2542467.78,2161097.29,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2010,29330,7631673.74,5127186,4358108.1,4897035.34,4162480.03,4897035.34,4162480.03,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2011,29043,28917847.33,28551741.33,22734544.83,28551105.33,22734044.73,28551105.33,22734044.73,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2012,28899,2369928.04,2256883.14,1918350.55,2171614.5,1845872.21,2171614.5,1845872.21,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2013,28664,232718,219099,186234.15,219099,186234.15,219099,186234.15,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2014,28424,57138509.3,49964524.38,42469844.52,45056147.05,38297724.51,39935514.45,33945186.83,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2015,28316,80079086.86,68222107.82,57988790.92,64091655.44,54477906.37,5606437.32,4765471.64,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2016,28196,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2017,28048,0,0,0,0,0,0,0,3594910,3372117.65,3055673.5,539236.5,0,2866300
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2018,27848,0,0,0,0,0,0,0,2687233.75,1360794.05,2284148.68,403085.07,0,1156674.91
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2019,27636,0,0,0,0,0,0,0,1741395,1741395,1480185.75,261209.25,0,1480185.75
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2020,27373,0,0,0,0,0,0,0,36493282.39,35119376.22,31368867.81,5124414.58,0,30201047.55
4106,"Ostrov","CZ0412","Karlovy Vary","CZ041","Karlovarský kraj","CZ04","Severozápad",254843,"Město Ostrov",2021,26363,0,0,0,0,0,0,0,7340828.84,4078940.94,6496682.39,844146.45,0,3701970.37
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2008,35005,553000,553000,470050,549359,466955,549359,466955,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2009,34987,173882488.6,142269781,115798384.7,141508820.56,115093999.26,136578229.99,110401738.8,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2010,34937,18082492.71,13012982.28,11061034.93,12326571.24,10477585.52,10213505.17,8681479.38,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2011,34885,52567287,41613506,24994667.82,39597882.2,23330982.99,39597882.2,23330982.99,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2012,34721,19001838.8,16063668.8,12208675.28,14927523.22,11323205.23,13651895,10238921.25,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2013,34655,23843715.12,22611286.2,19039842.87,21785892.32,18348470.21,20138434.15,16948130.79,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2014,34589,158380871.17,118919089.57,94420627.14,117318792.45,93045028.62,102310753.55,80940887.45,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2015,34482,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2016,34393,0,0,0,0,0,0,0,6475306,6100138.85,5504010.1,779843.1,191452.8,5185118.01
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2017,34302,0,0,0,0,0,0,0,55681979.66,53434636.94,32383724.62,0,0,30757248.89
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2018,34292,0,0,0,0,0,0,0,39209221.85,36000513.8,33327838.54,5881383.31,0,30600436.6
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2019,34276,0,0,0,0,0,0,0,17000585.56,13952678.88,14450497.72,2550087.84,0,11859777
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2020,33972,0,0,0,0,0,0,0,2972625,1583397.25,2526731.25,445893.75,0,1345887.65
7205,"Otrokovice","CZ0724","Zlín","CZ072","Zlínský kraj","CZ07","Střední Morava",284301,"Město Otrokovice",2021,33487,0,0,0,0,0,0,0,17097990.32,0,14533291.77,2564698.55,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2008,10011,1080000,1080000,918000,1074332,913182,1074332,913182,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2009,9955,66388455.1,63795041.57,43115159.18,58271566.5,38535377.66,52544236.28,33659810.81,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2010,9914,71061736,51103374.3,43437868.15,50832513.14,43207636.13,50832513.14,43207636.13,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2011,9811,20299981,19899181,16914303.85,19899179,16914302.15,19899179,16914302.15,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2012,9759,19375765.8,9705106.8,7333428.75,9468942.4,7149249,9468942.4,7149249,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2013,9691,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2014,9596,46461178.14,35188708.64,28866049.61,31811311.87,26003637.38,19685594.14,15688720.99,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2015,9581,14974212.2,11412271,9700430.35,11412271,9700430.35,2840800,2414680,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2016,9514,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2017,9485,0,0,0,0,0,0,0,86982869.06,86975972.05,73935438.7,13047430.36,0,73929576.21
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2018,9430,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2019,9364,0,0,0,0,0,0,0,15366422.83,0,13061459.4,2304963.43,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2020,9309,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,"Pacov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248789,"Město Pacov",2021,9207,0,0,0,0,0,0,0,4887339.61,0,4642972.62,244366.99,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2008,125173,7387929,4908111,4171894.34,4908111,4171894.34,4908111,4171894.34,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2009,125960,207284306.77,128614340.5,109322189,128580666.92,109298837.25,128586868.52,109298837.25,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2010,126741,158808720.66,110593771.53,94004705.08,110088093.24,93574877.31,105250166.17,89462639.33,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2011,125827,81800728,71788942,61020592.3,71788941,61020591.19,71788941,61020591.19,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2012,126223,5196060,5196060,4416650,5196059,4416650,5196059,4416650,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2013,126476,303373698.89,265235740.75,225450376.56,246198415.5,209268649.76,104319765.58,88671797.56,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2014,127035,62951267.11,55289847.96,46829397.47,51865304.32,43918537.58,31689533.32,26769132.94,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2015,127477,118260529.35,97723928.01,82642814.69,95586425.64,80899270.06,20692997.44,17239856.94,0,0,0,0,0,0
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2016,128218,0,0,0,0,0,0,0,21925230.62,19891245.8,18636446.02,3149362.74,139421.86,16907558.92
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2017,129076,0,0,0,0,0,0,0,25213445.75,23669925.8,15472800.27,9740645.48,0,14160808.71
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2018,130048,0,0,0,0,0,0,0,162372481.45,152123505.92,138016609.15,24355872.3,0,129304979.8
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2019,131691,0,0,0,0,0,0,0,79192322.59,73690485.85,69895722.43,9296600.16,0,65219161.2
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2020,132103,0,0,0,0,0,0,0,99588669.1,86766793.37,84650368.69,14938300.41,0,73751774.3
5309,"Pardubice","CZ0532","Pardubice","CZ053","Pardubický kraj","CZ05","Severovýchod",274046,"Statutární město Pardubice",2021,128883,0,0,0,0,0,0,0,256239779.31,63618882,217803812.4,38435966.91,0,54076049.68
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2008,46013,23914175,19936400,16945940,19936400,16945940,19936400,16945940,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2009,45888,9319503,8373399,6245202.08,7720309.2,5697217.82,6486955.8,4641725.08,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2010,45759,30285958,21998118,18698400.3,20788151.96,17669929.12,17258331.36,14669581.62,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2011,45318,74015100,66310484,56363911.4,60642153.08,51545825.84,60642153.08,51545825.84,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2012,45231,49405600,48916857,41579328.45,48893964.05,41559869.44,48893964.05,41559869.44,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2013,45103,29813972,14120997.7,9976098.04,14120997.7,9976098.03,14120997.7,9976098.03,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2014,45025,315310161.18,160690368.66,136586813.35,154569837.44,131384361.78,152485426.44,129612612.43,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2015,44985,26307608,18294108,13323098.3,18218675,13258980.63,1241007.65,846831.25,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2016,44975,0,0,0,0,0,0,0,3905920.2,3850482.3,3320032.17,390592.02,195296.01,3272909.95
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2017,45090,0,0,0,0,0,0,0,7819001.45,7462433,6646151.23,1172850.22,0,6343068.05
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2018,45064,0,0,0,0,0,0,0,6690282.31,6143450,6355768.19,334514.12,0,5836277.5
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2019,45086,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2020,45071,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,"Pelhřimov","CZ0633","Pelhřimov","CZ063","Kraj Vysočina","CZ06","Jihovýchod",248801,"Město Pelhřimov",2021,44654,0,0,0,0,0,0,0,3314240.89,0,3148528.84,165712.05,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2008,51728,32901261,31536287,26805843.51,30923661.16,26285110.6,30923661.16,26285110.6,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2009,51760,62819167.82,56814304.82,48292158.81,54747051.38,46540577.25,54753622.01,46540577.25,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2010,51885,30443685,20218060.32,17169989.16,18360066,15595837,18360066,15595837,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2011,51846,62026675.6,61386774.6,52178756.9,52154403.65,44331240.11,52154403.65,44331240.11,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2012,51978,70132691.21,56295772.05,47590609.64,56253806.23,47555282.77,56253806.23,47555282.77,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2013,52018,72972361,61866918,52586879,53172943.79,45197002.04,53172943.79,45197002.04,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2014,52168,65992795.71,50503479.01,41162822.86,46642993.32,38096069.14,40278727.63,32686443.37,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2015,52265,30786894,18750192,15937662.5,18615155.04,15822881.72,0,0,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2016,52521,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2017,52816,0,0,0,0,0,0,0,46507255.14,37525930.02,39426916.29,7080338.85,0,31792789.91
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2018,53121,0,0,0,0,0,0,0,63088013.07,55428081.68,53229049.38,9858963.69,0,46751933.51
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2019,53352,0,0,0,0,0,0,0,12334324.34,11057882.43,10484175.68,1850148.66,0,9399200.01
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2020,53413,0,0,0,0,0,0,0,73154292.26,54474577.47,52531398.42,20622893.84,0,37419002.33
3108,"Písek","CZ0314","Písek","CZ031","Jihočeský kraj","CZ03","Jihozápad",249998,"Město Písek",2021,52744,0,0,0,0,0,0,0,5620470,794212.5,4777399.5,843070.5,0,675080.62
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2008,185125,30726421.52,30726421.52,26117457.81,29277806.15,24886134.75,29277806.15,24886134.75,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2009,185855,404945271.21,337756288.27,263151247.6,325087129.47,255282430.21,325094786.87,255282430.21,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2010,184885,258803573.07,188852768.1,160524852.8,185921612.1,158033369.68,185921612.1,158033369.68,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2011,184871,1366904439.48,1323983633.6,1109536836.8,736586602.07,618942605.86,736586602.07,618942605.86,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2012,185275,1060728945.08,322166633.63,273725831.83,248871140.98,211424662.46,248871140.98,211424662.46,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2013,186077,1205609258.61,823080317.87,699618269.64,795406436.05,676095470.04,733395910.22,623386523.12,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2014,187245,283492532.58,207355051.88,176594875.17,183084491.43,155964898.69,158348668.98,134939449.7,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2015,188190,35274104.75,27265735.81,19620340.35,27151110.44,19526257.7,10556952.81,9409602.29,0,0,0,0,0,0
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2016,189131,1270074.13,640143,544121.55,612470,520598.99,0,0,12223252.16,9106003.3,10389764.33,1639186.47,194301.36,7740102.79
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2017,189747,0,0,0,0,0,0,0,197006850.76,190870728.74,160537182.85,0,0,155321479.13
3209,"Plzeň","CZ0323","Plzeň-město","CZ032","Plzeňský kraj","CZ03","Jihozápad",75370,"Statutární město Plzeň",2018,191599,0,0,0,0,0,0,0,273619490.06,251838783,232040813.58,41578676.48,0,213527212.42
