ico,year,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,municipality_id,municipality,date,population_total,unemployment,EU_fund_total_CZK
283061,2007,274850060,4316150,60495100,2118998560,37814100,6204,Břeclav,2007-12-31,58716,5.32,0
283061,2008,302255280,31614250,72913920,2229396410,-15079270,6204,Břeclav,2008-12-31,58832,5.15,1100000
283061,2009,253056620,312898240,84241040,2283082010,164900620,6204,Břeclav,2009-12-31,58829,8.85,44810304.33
283061,2010,321361120,34048710,57587070,2356603000,-127719000,6204,Břeclav,2010-12-31,59793,9.93,16007359
283061,2011,257290828.53,22968685.41,66811678.74,1743280364.97,38229025.53,6204,Břeclav,2011-12-31,59797,8.84,32982007
283061,2012,272073626.78,16112733,68430419.56,1774638776.17,39604499.64,6204,Břeclav,2012-12-31,59742,8.36,23882540
283061,2013,306084767.31,12300068,73530091.97,1833176753.64,18048087.6600001,6204,Břeclav,2013-12-31,59682,7.88,65444384.89
283061,2014,311871009.27,13500992.2,65730706.13,1883305863.85,-3657628.98000002,6204,Břeclav,2014-12-31,59722,7.39,31326150.63
283061,2015,316895389.27,7053253.1,72952516.29,1885460350.85,57471858.9499999,6204,Břeclav,2015-12-31,59854,6.14,1664679.8
283061,2016,339268866.85,7211197,66907556.6,1853980004.25,16499748.0799999,6204,Břeclav,2016-12-31,59743,5.15,0
283061,2017,366452174.17,16184202.44,61056974.22,1861399893.51,-18883079.03,6204,Břeclav,2017-12-31,59726,3.97,20230586.53
283061,2018,415947433.99,41057160,81823050.65,1997746621.11,-78757404.3399999,6204,Břeclav,2018-12-31,59668,3.45,19708192.35
283061,2019,438852575.88,12436927.65,72700031.73,2013665749.87,44696389.6300001,6204,Břeclav,2019-12-31,59715,3.15,4597068.09
283061,2020,406733873.05,12157665.23,69330425.15,2062443365.95,32066073.48,6204,Břeclav,2020-12-31,59604,4,48199103.38
283193,2007,64065260,6659630,23128100,392442790,-1512610,6207,Hustopeče,2007-12-31,34849,4.86,0
283193,2008,71958870,34167390,32750880,371893210,23719510,6207,Hustopeče,2008-12-31,35000,4.89,1763084.66
283193,2009,64971210,21249550,25010340,466898890,-34603670,6207,Hustopeče,2009-12-31,35158,8.1,58259
283193,2010,65383060,7397020,26959950,466386000,4553970,6207,Hustopeče,2010-12-31,35277,8.95,26270914.84
283193,2011,61670884.71,1822659,20311249.55,415171221.85,-8727534.47000003,6207,Hustopeče,2011-12-31,35405,7.12,18930230.53
283193,2012,63745338.85,5469209,25120452.28,450002658.7,-12391305.45,6207,Hustopeče,2012-12-31,35503,7.2,2230667.96
283193,2013,80748106.75,2224697,23384225.4,461891059.63,1490213.27000001,6207,Hustopeče,2013-12-31,35536,7.28,7521281.34
283193,2014,87702588.72,1161057,22561546.33,469572792.95,4957286.92000002,6207,Hustopeče,2014-12-31,35549,7.35,32361726.47
283193,2015,87873090.74,975369,32268725.09,493967697.86,21969407.66,6207,Hustopeče,2015-12-31,35653,6.24,1731515.62
283193,2016,95087906.75,825832,43526123.6,488020413.42,29902486.36,6207,Hustopeče,2016-12-31,35839,5.51,8317393
283193,2017,107271878.18,2386575,41448794.62,516149879.65,18301751.13,6207,Hustopeče,2017-12-31,36008,3.95,28637301.49
283193,2018,117282691.02,1210020,41066791.38,606289254.34,-22383690.31,6207,Hustopeče,2018-12-31,36108,3.6,54071338.91
283193,2019,125778072.44,18625770.52,39318074.92,691688332.95,2597671.53000009,6207,Hustopeče,2019-12-31,36311,3.37,38356944.69
283193,2020,122496456.75,356280,35622095.71,673562910.3,-3819601.88999999,6207,Hustopeče,2020-12-31,36469,3.53,15821430.21
283347,2007,94152320,20410050,33905670,741322800,4214090,6211,Mikulov,2007-12-31,19606,6.95,0
283347,2008,89075370,16090190,35179950,808048630,6496500,6211,Mikulov,2008-12-31,19647,5.83,39681998.01
283347,2009,79557560,16517090,36853620,874768450,-26790890,6211,Mikulov,2009-12-31,19619,10.13,48439
283347,2010,79200790,11272970,32941830,843786000,2631100,6211,Mikulov,2010-12-31,19578,11.39,5899359.83
283347,2011,80825103.05,10905227,34704441.18,735267704.49,9473725.75,6211,Mikulov,2011-12-31,19651,9.08,37828907.44
283347,2012,98320373.47,13005956,33004114.94,649999499.53,28195536.36,6211,Mikulov,2012-12-31,19695,9.01,0
283347,2013,114427649.04,29203746,34039820.11,649644463.63,38972415.04,6211,Mikulov,2013-12-31,19760,8.94,8460335.59
283347,2014,127184406.53,570834,38490770.28,669386313.17,3149671.90000001,6211,Mikulov,2014-12-31,19778,8.88,4210372.22
283347,2015,129791843.22,8062917.37,39785806.87,738417546.57,14306424.68,6211,Mikulov,2015-12-31,19827,7.36,17531969.13
283347,2016,156223464.75,8636901,42030595.84,730551979.05,58351690.83,6211,Mikulov,2016-12-31,19850,6.37,0
283347,2017,153432224.14,8203195,44742998.27,802076207.13,15648554.62,6211,Mikulov,2017-12-31,20023,5.42,47571844.98
283347,2018,151317064.04,5907612,39408986.21,876413776.99,-19805958.8,6211,Mikulov,2018-12-31,20130,4.19,10977498
283347,2019,164694527.13,3901774,40893253.85,981200118.69,-26486421.53,6211,Mikulov,2019-12-31,20265,4.16,0
283347,2020,154736941.32,2949182.61,44340126.24,1053250379.45,-43047447.24,6211,Mikulov,2020-12-31,20409,5.06,1221353.13
283509,2007,46396290,26226460,20382700,778845800,12413470,6213,Pohořelice,2007-12-31,12626,4.25,0
283509,2008,55256940,22878660,22731010,616593410,-42960780,6213,Pohořelice,2008-12-31,12757,4,749700
283509,2009,44423490,34017840,25582980,647617330,1760050,6213,Pohořelice,2009-12-31,12914,7.67,19471624.29
283509,2010,51342000,13148130,32492570,636435000,10548020,6213,Pohořelice,2010-12-31,13131,8.47,13754194.97
283509,2011,48878257.45,8531927,26083691.24,503795726.59,18364264.93,6213,Pohořelice,2011-12-31,13295,7.5,3606174
283509,2012,51469740.13,23062663.66,29150804.1,514300689.65,17353530.67,6213,Pohořelice,2012-12-31,13439,7.51,4947960.6
283509,2013,69327657.69,18109503,23631552.83,546892701.93,14281147.55,6213,Pohořelice,2013-12-31,13589,7.52,36723090.64
283509,2014,72647690.42,9952777,29760343.15,617913131.72,-20759104.7,6213,Pohořelice,2014-12-31,13722,7.54,45578060.09
283509,2015,74147723.24,18953819,24505734.15,690429977.26,-412784.110000014,6213,Pohořelice,2015-12-31,13849,6.18,24807268.11
283509,2016,83768055.18,2600380,19226739.74,702604785.08,9316514.15000001,6213,Pohořelice,2016-12-31,14050,5.96,7138721.55
283509,2017,89658930.16,11380671,23773059.7,717223015.66,20478050.86,6213,Pohořelice,2017-12-31,14211,4.46,84503327.74
283509,2018,97748116.01,7059029,26556259.54,800227454.98,-35397869.32,6213,Pohořelice,2018-12-31,14358,4.14,24924160.1
283509,2019,109873779.33,11676554,26832938.97,959844462.16,-23449495.29,6213,Pohořelice,2019-12-31,14599,3.5,6306214.11
283509,2020,104153172.29,20317781.14,30470783.17,997466854.37,-23100187.03,6213,Pohořelice,2020-12-31,14895,4.61,8068487.51
283924,2007,955711170,157810950,235751660,8576786030,72793060,7213,Zlín,2007-12-31,99170,3.16,0
283924,2008,1047022300,88296060,430945160,8882975490,30635950,7213,Zlín,2008-12-31,99090,3.24,905320
283924,2009,860285890,139297460,258992770,8749502680,3097130,7213,Zlín,2009-12-31,99023,6.41,66647626.7
283924,2010,913555070,152139330,257888660,9133090370,-71650830,7213,Zlín,2010-12-31,99279,6.48,427708223.68
283924,2011,893450721.2,56061824,252420415.59,7928332490.71,48391262.4000001,7213,Zlín,2011-12-31,99218,5.6,134038311.83
283924,2012,939904624.43,63391551,245168625.13,7963022835.85,141035999.66,7213,Zlín,2012-12-31,99211,5.86,11805906
283924,2013,992812994.44,30694318.26,235643557.62,8084238181.97,-63480062.3900003,7213,Zlín,2013-12-31,99013,6.12,77645570.9
283924,2014,1018365683.2,76492668.33,239816116.76,8239843707.47,9892233.86000013,7213,Zlín,2014-12-31,98940,6.38,210882414.01
283924,2015,1045223435.47,31215277,248624923.37,8319295085.98,-32668822.96,7213,Zlín,2015-12-31,99150,5.02,27002329.58
283924,2016,1130302592.71,20684390,255173185.1,8374909917.1,92205618.6399999,7213,Zlín,2016-12-31,99188,3.84,1294597.5
283924,2017,1207990812.51,12679245.8,233287456.25,8437077310.79,52284692.0900002,7213,Zlín,2017-12-31,99171,2.92,98554004.76
283924,2018,1295273401.18,13647114.07,250449847.68,8745424609.84,-19048204.8199997,7213,Zlín,2018-12-31,99294,2.3,61279878.18
283924,2019,1393205461.16,24443776.36,258028979.16,8845532349.14,39836630.98,7213,Zlín,2019-12-31,99303,2.22,69337324.02
283924,2020,1306530546.07,9563407.9,284120659.08,8930933363.17,197260943,7213,Zlín,2020-12-31,98963,3.05,40916582.05
284165,2007,61659470,11500860,23690620,734665860,9797220,7204,Luhačovice,2007-12-31,19451,3.92,0
284165,2008,62846890,14300060,25486240,760561370,4912350,7204,Luhačovice,2008-12-31,19408,3.83,31446573
284165,2009,58146080,7094580,13320200,643356010,-12090860,7204,Luhačovice,2009-12-31,19270,7.2,123091103.02
284165,2010,57293830,6785620,16345350,1354774000,-45135010,7204,Luhačovice,2010-12-31,19199,7.25,40709882
284165,2011,55090092.95,12323555,17618070.09,1304080492.4,-2983009.72999999,7204,Luhačovice,2011-12-31,19104,6.04,7600934.4
284165,2012,55456792.2,6233565,22898286.41,1260758513.08,1325724.59999999,7204,Luhačovice,2012-12-31,18996,5.86,5178217.6
284165,2013,75637688.61,3334775,16014223.17,1274573573.27,10634313.98,7204,Luhačovice,2013-12-31,18877,5.68,5706137.49
284165,2014,72626416.94,975420,20433287.98,1286224527.34,15101120.3,7204,Luhačovice,2014-12-31,18778,5.51,41105920.44
284165,2015,75470112.02,364430,17550709.86,1304468123.56,-568693.219999999,7204,Luhačovice,2015-12-31,18818,4.37,989720
284165,2016,81559290.68,13142485,15919891.77,1251746258.43,32845143.38,7204,Luhačovice,2016-12-31,18814,3.45,0
284165,2017,88369663.27,595812,13602059.75,1248238425.22,1623532.22,7204,Luhačovice,2017-12-31,18796,2.51,28518864.57
284165,2018,92057447.05,855248,14844422.19,1252737221,-14149457.1,7204,Luhačovice,2018-12-31,18716,2,15134444
284165,2019,98046119.86,265800,16804282.4,1258387815.11,-8178036.20000002,7204,Luhačovice,2019-12-31,18624,1.87,10489357.65
284165,2020,91645766.65,967578,19838643.38,1284521846.51,-8270177.91,7204,Luhačovice,2020-12-31,18567,2.72,0
284301,2007,208319210,41238960,36034650,1261390560,16827280,7205,Otrokovice,2007-12-31,34901,4.05,0
284301,2008,221814550,41447110,34046910,1409032240,-61758320,7205,Otrokovice,2008-12-31,35005,4.02,549359
284301,2009,205664790,4020980,35543480,1468329540,-53486520,7205,Otrokovice,2009-12-31,34987,7.52,141508820.56
284301,2010,206419360,19912750,42795800,1451674000,35245960,7205,Otrokovice,2010-12-31,34937,7.37,12326571.24
284301,2011,208639468,7107563,39848605.17,1326924003.49,-36972999.53,7205,Otrokovice,2011-12-31,34885,5.81,39597882.2
284301,2012,211689821.91,1724842,41487428.58,1425421075.2,449007.730000019,7205,Otrokovice,2012-12-31,34721,5.89,14927523.22
284301,2013,232792183.77,2181769,38294026.94,1448378388.38,9699939.73000002,7205,Otrokovice,2013-12-31,34655,5.97,21785892.32
284301,2014,240292180.97,1945183,45768337.85,1610313020.38,12167262.29,7205,Otrokovice,2014-12-31,34589,6.06,117318792.45
284301,2015,240942471.15,2608082,43373334.26,1502932767.62,12420966.54,7205,Otrokovice,2015-12-31,34482,4.62,0
284301,2016,253681806.79,4220941,46774928.84,1476795056.86,34949191.01,7205,Otrokovice,2016-12-31,34393,3.43,6100138.85
284301,2017,274686627.72,2565258,46110953.04,1496960161.94,18318040.4300001,7205,Otrokovice,2017-12-31,34302,2.13,53434636.94
284301,2018,298328317.12,4277893,46530851.33,1556688191.75,-19907788.1699998,7205,Otrokovice,2018-12-31,34292,1.94,36000513.8
284301,2019,321286314.9,238643,41972963.47,1722579254.84,-3438352.73999977,7205,Otrokovice,2019-12-31,34276,1.81,13952678.88
284301,2020,325484804.68,91184,54524200.25,1774533230.29,45216286.24,7205,Otrokovice,2020-12-31,33972,2.31,1583397.25
284611,2007,47610440,332860,24462830,648768570,7056480,7209,Valašské Klobouky,2007-12-31,23917,6.35,0
284611,2008,52322840,12530470,17542110,653707550,15447600,7209,Valašské Klobouky,2008-12-31,23915,6.45,485704
284611,2009,47383050,3593790,14803580,675353240,-29881570,7209,Valašské Klobouky,2009-12-31,23841,10.83,43485
284611,2010,49857870,2172620,14900840,664566870,9416960,7209,Valašské Klobouky,2010-12-31,23768,10.07,12694967.76
284611,2011,46694968.32,736869,16067794.32,561078118.53,-22652403,7209,Valašské Klobouky,2011-12-31,23656,9.33,6405470
284611,2012,48568176.79,1235454,25979393.74,539385282.82,6670032.44,7209,Valašské Klobouky,2012-12-31,23600,8.94,4987365
284611,2013,61451419.96,858240,17822552.28,570948917.05,-3054669.91999999,7209,Valašské Klobouky,2013-12-31,23535,8.55,22296455.54
284611,2014,65201384.55,957794,16245832.62,583424000.27,10617258.34,7209,Valašské Klobouky,2014-12-31,23438,8.17,24869069.15
284611,2015,66785828.36,2544460,17741601.25,591954762.52,1838819.40000001,7209,Valašské Klobouky,2015-12-31,23341,6.63,5244945.64
284611,2016,70210866.36,1343588,18069049.02,597082329.67,17789399.32,7209,Valašské Klobouky,2016-12-31,23245,5.4,0
284611,2017,77428156.82,756853,15202564.41,602202982.69,7496315.84,7209,Valašské Klobouky,2017-12-31,23178,2.6,18755483.29
284611,2018,86381159.46,1762920,17216118.04,640548167.94,-13726111.29,7209,Valašské Klobouky,2018-12-31,23141,1.7,31872421.6
284611,2019,94340579.26,2547456.5,18015827.85,662173169.01,-4518374.86999997,7209,Valašské Klobouky,2019-12-31,23102,1.68,7013628.09
284611,2020,87974397.18,1254797,15477640.02,699567967.56,33635432.92,7209,Valašské Klobouky,2020-12-31,23053,2.38,5358317.52
284653,2007,42977630,6714740,11304640,149657750,-109210,7211,Vizovice,2007-12-31,16341,3.12,0
284653,2008,46197460,7696630,11553210,160095750,2653100,7211,Vizovice,2008-12-31,16521,3.14,425700
284653,2009,39140670,6821940,7172320,155363310,2325240,7211,Vizovice,2009-12-31,16591,6.11,7526089.2
284653,2010,40647880,2859150,8333650,95684000,-5095950,7211,Vizovice,2010-12-31,16739,6.55,6593826.04
284653,2011,40424864.49,3916080,12177965.35,84870929,-3493604.75999999,7211,Vizovice,2011-12-31,16791,5.61,0
284653,2012,42463994.55,6879436,4633052.22,141166157.42,-12758207.08,7211,Vizovice,2012-12-31,16802,5.65,26179949
284653,2013,55224323.02,3834963,10126060.21,85752390.24,10044040.33,7211,Vizovice,2013-12-31,16830,5.69,4730995
284653,2014,58447012.9,3959790,10474174.25,125483893.35,14346110.54,7211,Vizovice,2014-12-31,16854,5.74,873240
284653,2015,61741706.33,2368300,7475047.65,120458647.02,5767613.91,7211,Vizovice,2015-12-31,16844,4.69,9811928.99
284653,2016,65255491.88,1574801,9230849.2,198817213.34,14734130.8,7211,Vizovice,2016-12-31,16888,3.83,0
284653,2017,71467009.07,2066113,13531913.78,212829691.22,-16922.0799999833,7211,Vizovice,2017-12-31,17021,2.89,0
284653,2018,79791257.01,1209004,11079228.05,214026151.76,159274.629999995,7211,Vizovice,2018-12-31,17079,2.05,8508452.53
284653,2019,86453856.57,89368.3,10202479.68,224468976.85,-2625407.41999996,7211,Vizovice,2019-12-31,17153,1.81,0
284653,2020,82851823.62,205900,9603403.61,216924636.5,18025823.47,7211,Vizovice,2020-12-31,17212,2.71,0
284891,2007,282612580,23305490,95144590,3153637170,87056980,6206,Hodonín,2007-12-31,61606,8.14,0
284891,2008,299658530,35083740,92163500,2663389540,-55496950,6206,Hodonín,2008-12-31,61592,8.34,84939008
284891,2009,256019560,28453180,57433710,2532487610,31433330,6206,Hodonín,2009-12-31,61542,12.43,827678.52
284891,2010,268173910,24792940,51911660,2516484000,8588330,6206,Hodonín,2010-12-31,61617,13.31,23669482.14
284891,2011,266412713.7,9632536,44022032.17,1905443358.6,60023831.25,6206,Hodonín,2011-12-31,61437,11.92,6381228.46
284891,2012,269549142.68,12586551,41494212.36,1894818183.03,28287557.1500001,6206,Hodonín,2012-12-31,61402,11.9,19292765.86
284891,2013,309914863.81,11474952.08,51298582.34,1955192287.1,47703364.9100001,6206,Hodonín,2013-12-31,61307,11.88,15594450.52
284891,2014,321423761.19,9076604.5,52498555.49,1971949905.47,83742094.26,6206,Hodonín,2014-12-31,61204,11.85,113776557.54
284891,2015,332130561.32,6173657,52405524.92,2095870764.87,-89453588.3499999,6206,Hodonín,2015-12-31,61042,10.12,89459167.63
284891,2016,362673440.34,8234093.49,52035560.41,2100573262.21,150471189.55,6206,Hodonín,2016-12-31,60916,8.67,3621855.3
284891,2017,406416789.95,11265522.91,53221755.71,2276126266.85,-30934130.22,6206,Hodonín,2017-12-31,60818,6.7,22974249.55
284891,2018,410193776.04,4780244,65513971.97,2364580965,33035147.4300001,6206,Hodonín,2018-12-31,60809,5.55,13189256.84
284891,2019,439245956.25,6333696.39,81878864.19,2404734867.9,50654835.03,6206,Hodonín,2019-12-31,60685,4.98,2734332.86
284891,2020,410043740.47,2974987.5,77134026.12,2475795783.3,48925948.7199998,6206,Hodonín,2020-12-31,60579,6.05,1817761.37
285030,2007,132558440,13322340,24175930,1334026720,-19258370,6210,Kyjov,2007-12-31,56016,7.35,0
285030,2008,139422960,41383510,24891020,1387403390,-2747010,6210,Kyjov,2008-12-31,56072,7.16,22147432.8
285030,2009,122222460,74785780,24436270,1443019630,25601120,6210,Kyjov,2009-12-31,56065,10.15,26947147.12
285030,2010,132135090,21431750,24936340,1435097000,41811870,6210,Kyjov,2010-12-31,55997,10.94,158220615.96
285030,2011,122024426.38,9138045,27072768.84,899782870.93,20072906.08,6210,Kyjov,2011-12-31,55963,9.63,32253888.4
285030,2012,126358374.82,5329795,25909419.19,900429657.05,18711312.99,6210,Kyjov,2012-12-31,55832,9.44,1646550.37
285030,2013,151529620.33,3509498,28587178.29,862904864.09,11326966.52,6210,Kyjov,2013-12-31,55790,9.25,34332621
285030,2014,153658579.88,4252619,32901444.97,999689561.32,-56212600.83,6210,Kyjov,2014-12-31,55764,9.06,9110466.59
285030,2015,158061387.66,25185827.38,36027550.28,985182604.8,20624650.19,6210,Kyjov,2015-12-31,55521,7.75,0
285030,2016,170607596.35,6013680,36781704.53,1028676979.02,-4121290.7299999,6210,Kyjov,2016-12-31,55493,7.16,0
285030,2017,180116447.9,2676555,35975665.7,1041136463.69,5564499.77999997,6210,Kyjov,2017-12-31,55484,5.46,38740750.08
285030,2018,194604331.07,4382902,38637190.16,997999167.98,19060392.0700001,6210,Kyjov,2018-12-31,55461,4.81,14378317.03
285030,2019,206361788.25,4171028,41512943.3,1026841258.03,22408554.0599999,6210,Kyjov,2019-12-31,55543,4.33,21462711.41
285030,2020,191435111.71,5219128,50247977.43,1041841367.09,16512254.39,6210,Kyjov,2020-12-31,55530,4.72,20720198.76
285455,2007,116799120,18315790,18903900,829020160,14546190,6218,Veselí nad Moravou,2007-12-31,39554,6.79,0
285455,2008,127822790,19064510,22755840,941765420,27014530,6218,Veselí nad Moravou,2008-12-31,39420,7.03,1100000
285455,2009,110747060,19383720,17726420,1068637140,-11605210,6218,Veselí nad Moravou,2009-12-31,39287,10.89,140135308.67
285455,2010,116139330,7607350,19589110,1125273000,14491720,6218,Veselí nad Moravou,2010-12-31,39244,11.15,75093870.08
285455,2011,112752859.03,1585223,21548280.75,1054190003.01,24760603.5599999,6218,Veselí nad Moravou,2011-12-31,39117,9.72,17248553.5
285455,2012,116575351.28,8380364,16450718.84,1099872259.5,-10674649.1799999,6218,Veselí nad Moravou,2012-12-31,38931,9.65,0
285455,2013,134685116.99,4534448,16737457.32,1120339322.93,16081857.95,6218,Veselí nad Moravou,2013-12-31,38645,9.58,20574566.2
285455,2014,136085928.94,9239642,18581197.72,1166001094.06,-8370335.21999991,6218,Veselí nad Moravou,2014-12-31,38463,9.51,8316284.01
285455,2015,154217709.51,5535181.5,17671914.33,1157715571.96,10215059.6999999,6218,Veselí nad Moravou,2015-12-31,38310,8.43,1569900.71
285455,2016,159825644.96,2933076,22421041.13,1159482422.74,22598624.59,6218,Veselí nad Moravou,2016-12-31,38180,7.61,0
285455,2017,176132434.79,1866161.81,21180073.96,1230691404.4,-36581380.63,6218,Veselí nad Moravou,2017-12-31,38051,6.11,31592938.71
