ID,IČO,Název,Od,Do,DIČ,Adresa,Ulice,PSČ,Sídlo,Zřizovatel,Počet obyvatel,Kraj,Obec,Základní územní jednotka ,Datum vzniku,Kapitola ID,Druh ÚJ ,NACE,NUTS,COFOG,municipality
8.05182334111413E+018,00304131,Městys Nový Hrozenkov,44562,2958465,CZ00304131,756 04 Nový Hrozenkov 455, ,756 04,Nový Hrozenkov 455,00304131,2574,CZ072,Nový Hrozenkov,544566,29495,0,4,84110,CZ0723,0,
2.51960682794663E+018,00233650,Obec Nový Jáchymov,44562,2958465,CZ00233650,"Nový Jáchymov 31, 267 03 Hudlice",Nový Jáchymov 31,267 03,Hudlice,00233650,715,CZ020,Nový Jáchymov,531600,26846,0,4,84110,CZ0202,0,
1.68908253648311E+018,00298212,Město Nový Jičín,44562,2958465,CZ00298212,"Masarykovo nám. 1, 741 11 Nový Jičín",Masarykovo nám. 1,741 11,Nový Jičín,00298212,23151,CZ080,Nový Jičín,599191,26846,0,4,84110,CZ0804,0,
4.7394983784582E+018,00599638,Obec Nový Jimramov,44562,2958465,CZ00599638,"Nový Jimramov 7, 592 42 Jimramov",Nový Jimramov 7,592 42,Jimramov,00599638,60,CZ063,Nový Jimramov,596264,33201,0,4,84110,CZ0635,0,
8.59973792144992E+018,00242888,Město Nový Knín,44562,2958465,CZ00242888,"náměstí Jiřího z Poděbrad 1, 262 03 Nový Knín",náměstí Jiřího z Poděbrad 1,262 03,Nový Knín,00242888,2089,CZ020,Nový Knín,540901,26846,0,4,84110,CZ020B,0,
4.94165968395097E+018,00254126,Obec Nový Kostel,44562,2958465,CZ00254126,"Nový Kostel 27, 351 36 Nový Kostel",Nový Kostel 27,351 36,Nový Kostel,00254126,495,CZ041,Nový Kostel,554707,26846,0,4,84110,CZ0411,0,
3.37762575342426E+017,00572292,Obec Nový Kramolín,44562,2958465,CZ00572292,"Nový Kramolín 47, 344 01 Domažlice",Nový Kramolín 47,344 01,Domažlice,00572292,219,CZ032,Nový Kramolín,554057,33207,0,4,84110,CZ0321,0,
3.95223690096638E+017,00303089,Obec Nový Malín,44562,2958465,CZ00303089,788 03 Nový Malín 240, ,788 03,Nový Malín 240,00303089,3697,CZ071,Nový Malín,540501,29495,0,4,84110,CZ0715,0,
3.49574991824361E+018,00260789,Obec Nový Oldřichov,44562,2958465,CZ00260789,471 13 Nový Oldřichov, ,471 13,Nový Oldřichov,00260789,783,CZ051,Nový Oldřichov,561878,33392,0,4,84110,CZ0511,0,
5.17717664563306E+018,00272892,Obec Nový Ples,44562,2958465,CZ00272892,"Nový Ples 28, 551 01 Jaroměř",Nový Ples 28,551 01,Jaroměř,00272892,345,CZ052,Nový Ples,574295,26846,0,4,84110,CZ0523,0,
1.7002925211992E+018,00636797,Obec Nový Poddvorov,44562,2958465,CZ00636797,"Nový Poddvorov 25, 696 16 Starý Poddvorov",Nový Poddvorov 25,696 16,Starý Poddvorov,00636797,224,CZ064,Nový Poddvorov,586463,33201,0,4,84110,CZ0645,0,
8.07301957916945E+018,00600202,Obec Nový Přerov,44562,2958465,CZ00600202,"Nový Přerov 54, 691 82 Novosedly",Nový Přerov 54,691 82,Novosedly,00600202,335,CZ064,Nový Přerov,584754,33203,0,4,84110,CZ0644,0,
1.07773416440097E+017,00248738,Městys Nový Rychnov,44562,2958465,CZ00248738,394 04 Nový Rychnov 1, ,394 04,Nový Rychnov 1,00248738,1008,CZ063,Nový Rychnov,548464,30834,0,4,84110,CZ0633,0,
4.00371614295158E+018,44026927,Obec Nový Šaldorf - Sedlešovice,44562,2958465,CZ44026927,"Nový Šaldorf 169, 671 81 Znojmo 5",Nový Šaldorf 169,671 81,Znojmo 5,44026927,1652,CZ064,Nový Šaldorf - Sedlešovice,587729,33681,0,4,84110,CZ0647,0,
5.20651728011688E+018,00378259,Obec Nový Telečkov,44562,2958465,CZ00378259,"Nový Telečkov 12, 675 05 Rudíkov",Nový Telečkov 12,675 05,Rudíkov,00378259,103,CZ063,Nový Telečkov,591262,33201,0,4,84110,CZ0634,0,
8.63551902703177E+018,00240541,Obec Nový Vestec,44562,2958465,CZ00240541,"Nový Vestec, 250 75 Káraný",Nový Vestec ,250 75,Káraný,00240541,464,CZ020,Nový Vestec,538566,26846,0,4,84110,CZ0209,0,
4.21645047366405E+018,00233668,Obec Nučice,44562,2958465,CZ00233668,"Kubrova 31, 252 16 Nučice",Kubrova 31,252 16,Nučice,00233668,2288,CZ020,Nučice,531618,33239,0,4,84110,CZ020A,0,
4.32381881725751E+018,00235598,Obec Nučice,44562,2958465,CZ00235598,"Nučice, 281 63 Kostelec nad Černými Lesy",Nučice ,281 63,Kostelec nad Černými Lesy,00235598,377,CZ020,Nučice,533548,26846,0,4,84110,CZ0209,0,
6.24911566365304E+018,00640816,Obec Nupaky,44562,2958465,CZ00640816,"Nupaky 106, 251 01 Říčany u Prahy",Nupaky 106,251 01,Říčany u Prahy,00640816,1905,CZ020,Nupaky,564907,33239,0,4,84110,CZ0209,0,
2.58367544252821E+018,00492868,Obec Nýdek,44562,2958465,CZ00492868,"Nýdek 251, 739 96 Nýdek",Nýdek 251,739 96,Nýdek,00492868,2071,CZ080,Nýdek,507091,33562,0,4,84110,CZ0802,0,
1.60630982887083E+018,00599646,Obec Nyklovice,44562,2958465,CZ00599646,"Nyklovice, 592 65 Rovečné",Nyklovice ,592 65,Rovečné,00599646,169,CZ063,Nyklovice,596272,33201,0,4,84110,CZ0635,0,
4.44930834923713E+018,00239500,Město Nymburk,44562,2958465,CZ00239500,"nám. Přemyslovců 163, 288 16 Nymburk",nám. Přemyslovců 163,288 16,Nymburk,00239500,15106,CZ020,Nymburk,537004,26846,0,4,84110,CZ0208,0,
3.46127757290064E+018,00258199,Město Nýřany,44562,2958465,CZ00258199,"Benešova tř. 295, 330 23 Nýřany",Benešova tř. 295,330 23,Nýřany,00258199,6979,CZ032,Nýřany,559300,26846,0,4,84110,CZ0325,0,
2.39501600558511E+018,00637246,Obec Nýrov,44562,2958465,CZ00637246,"Nýrov 56, 679 72 Kunštát",Nýrov 56,679 72,Kunštát,00637246,212,CZ064,Nýrov,582107,33201,0,4,84110,CZ0641,0,
3.43490645317433E+017,00255921,Město Nýrsko,44562,2958465,CZ00255921,"Náměstí 122, 340 22 Nýrsko",Náměstí 122,340 22,Nýrsko,00255921,4926,CZ032,Nýrsko,556831,26846,0,4,84110,CZ0322,0,
2.54603288354136E+018,00473863,Obec Občov,44562,2958465,CZ00473863,"Občov, 261 01 Příbram",Občov ,261 01,Příbram,00473863,192,CZ020,Občov,513571,33055,0,4,84110,CZ020B,0,
7.5204567024456E+018,00242918,Obec Obecnice,44562,2958465,CZ00242918,262 21 Obecnice 159, ,262 21,Obecnice 159,00242918,1271,CZ020,Obecnice,540935,26846,0,4,84110,CZ020B,0,
3.84549604488621E+018,00488569,Obec Obědkovice,44562,2958465,CZ00488569,"Obědkovice 79, 798 23 Klenovice na Hané",Obědkovice 79,798 23,Klenovice na Hané,00488569,286,CZ071,Obědkovice,589799,33390,0,4,84110,CZ0713,0,
2.40721188588938E+016,00653471,Obec Obědovice,44562,2958465,CZ00653471,"Obědovice 15, 503 51 Chlumec nad Cidlinou",Obědovice 15,503 51,Chlumec nad Cidlinou,00653471,292,CZ052,Obědovice,548065,33201,0,4,84110,CZ0521,0,
7.68807290034E+017,00573698,Obec Obora,44562,2958465,CZ00573698,"Obora, 347 01 Tachov",Obora ,347 01,Tachov,00573698,161,CZ032,Obora,541443,33207,0,4,84110,CZ0327,0,
3.14316811353836E+018,00258202,Obec Obora,44562,2958465,CZ00258202,"Obora 199, 331 51 Kaznějov",Obora 199,331 51,Kaznějov,00258202,565,CZ032,Obora,559318,26846,0,4,84110,CZ0325,0,
4.48412389358603E+018,00556360,Obec Obora,44562,2958465,CZ00556360,"Obora 117, 440 01 Louny",Obora 117,440 01,Louny,00556360,444,CZ042,Obora,542580,33202,0,4,84110,CZ0424,0,
6.93200991090529E+018,00280712,Obec Obora,44562,2958465,CZ00280712,"Obora 24, 679 01 Skalice nad Svitavou",Obora 24,679 01,Skalice nad Svitavou,00280712,322,CZ064,Obora,582115,33201,0,4,84110,CZ0641,0,
1.06203727343672E+018,00242934,Obec Obořiště,44562,2958465,CZ00242934,262 12 Obořiště, 100,262 12,Obořiště,00242934,710,CZ020,Obořiště,540951,26846,0,4,84110,CZ020B,0,
4.85973479238185E+016,00846520,Obec Oborná,44562,2958465,CZ00846520,"Oborná, 792 01 Bruntál",Oborná ,792 01,Bruntál,00846520,421,CZ080,Oborná,569577,33663,0,4,84110,CZ0801,0,
5.98210922870577E+018,00242926,Obec Obory,44562,2958465,CZ00242926,"Nečín 18, 263 01 Dobříš",Nečín 18,263 01,Dobříš,00242926,267,CZ020,Obory,540943,26846,0,4,84110,CZ020B,0,
7.05872952754195E+018,00248746,Obec Obrataň,44562,2958465,CZ00248746,394 12 Obrataň 147, ,394 12,Obrataň 147,00248746,805,CZ063,Obrataň,548472,26846,0,4,84110,CZ0633,0,
5.65723157200434E+018,00237141,Obec Obříství,44562,2958465,CZ00237141,277 42 Obříství, ,277 42,Obříství,00237141,1570,CZ020,Obříství,535133,26846,0,4,84110,CZ0206,0,
5.01461894929593E+018,00266116,Obec Obrnice,44562,2958465,CZ00266116,"Mírová 70, 435 21 Obrnice",Mírová 70,435 21,Obrnice,00266116,2181,CZ042,Obrnice,567337,26846,0,4,84110,CZ0425,0,
6.05885395875238E+018,00509302,Obec Obrubce,44562,2958465,CZ00509302,"Obrubce, 294 04 Dolní Bousov",Obrubce ,294 04,Dolní Bousov,00509302,223,CZ020,Obrubce,570893,33210,0,4,84110,CZ0207,0,
2.95026638803646E+018,00238384,Obec Obruby,44562,2958465,CZ00238384,294 03 Obruby 15, ,294 03,Obruby 15,00238384,245,CZ020,Obruby,536407,26846,0,4,84110,CZ0207,0,
5.30364180138562E+017,00546739,Obec Obyčtov,44562,2958465,CZ00546739,"Obytčov 80, 591 01 Žďár nad Sázavou",Obytčov 80,591 01,Žďár nad Sázavou,00546739,435,CZ063,Obyčtov,596281,33055,0,4,84110,CZ0635,0,
1.91220639521479E+018,00573574,Obec Obytce,44562,2958465,CZ00573574,"Obytce 19, 339 01 Klatovy",Obytce 19,339 01,Klatovy,00573574,218,CZ032,Obytce,541915,33207,0,4,84110,CZ0322,0,
3.56347687790718E+018,00275158,Obec Očelice,44562,2958465,CZ00275158,"Očelice 9, 517 71 České Meziříčí",Očelice 9,517 71,České Meziříčí,00275158,228,CZ052,Očelice,576557,26846,0,4,84110,CZ0524,0,
4.22622725639471E+018,00600041,Obec Ochoz,44562,2958465,CZ00600041,"Ochoz 75, 798 52 Konice",Ochoz 75,798 52,Konice,00600041,190,CZ071,Ochoz,589811,33201,0,4,84110,CZ0713,0,
1.95850309808346E+018,00282243,Obec Ochoz u Brna,44562,2958465,CZ00282243,664 02 Ochoz u Brna 17, ,664 02,Ochoz u Brna 17,00282243,1509,CZ064,Ochoz u Brna,583537,26846,0,4,84110,CZ0643,0,
2.91967713122706E+018,00600580,Obec Ochoz u Tišnova,44562,2958465,CZ00600580,"Ochoz u Tišnova, 679 23 Lomnice",Ochoz u Tišnova ,679 23,Lomnice,00600580,125,CZ064,Ochoz u Tišnova,582123,33201,0,4,84110,CZ0643,0,
8.1633947879547E+018,00556378,Obec Očihov,44562,2958465,CZ00556378,439 87 Očihov 7, ,439 87,Očihov 7,00556378,382,CZ042,Očihov,566527,33202,0,4,84110,CZ0424,0,
6.90414277499302E+018,00378267,Obec Ocmanice,44562,2958465,CZ00378267,"Ocmanice 47, 675 71 Náměšť nad Oslavou",Ocmanice 47,675 71,Náměšť nad Oslavou,00378267,332,CZ063,Ocmanice,510980,33201,0,4,84110,CZ0634,0,
2.32310362005553E+018,00240559,Město Odolena Voda,44562,2958465,CZ00240559,"Dolní nám. 14, 250 70 Odolena Voda",Dolní nám. 14,250 70,Odolena Voda,00240559,6200,CZ020,Odolena Voda,538574,26846,0,4,84110,CZ0209,0,
4.62035906382524E+018,00572802,Obec Odrava,44562,2958465,CZ00572802,"Odrava 22, 350 02 Odrava",Odrava 22,350 02,Odrava,00572802,253,CZ041,Odrava,539554,33207,0,4,84110,CZ0411,0,
1.72726032890703E+018,00239518,Obec Odřepsy,44562,2958465,CZ00239518,"Odřepsy 78, 289 07 Libice nad Cidlinou",Odřepsy 78,289 07,Libice nad Cidlinou,00239518,320,CZ020,Odřepsy,537551,26846,0,4,84110,CZ0208,0,
8629776915387890,00488062,Obec Odrovice,44562,2958465,CZ00488062,"Odrovice 42, 664 64 Dolní Kounice",Odrovice 42,664 64,Dolní Kounice,00488062,256,CZ064,Odrovice,583529,32933,0,4,84110,CZ0643,0,
6.31377382153157E+018,00298221,Město Odry,44562,2958465,CZ00298221,"Masarykovo nám. 25/16, 742 35 Odry",Masarykovo nám. 25/16,742 35,Odry,00298221,7286,CZ080,Odry,599701,26846,0,4,84110,CZ0804,0,
8.23073463867418E+018,00378275,Obec Odunec,44562,2958465,CZ00378275,"Odunec 6, 675 55 Hrotovice",Odunec 6,675 55,Hrotovice,00378275,98,CZ063,Odunec,591289,33201,0,4,84110,CZ0634,0,
5.61458554927825E+017,00235601,Obec Ohaře,44562,2958465,CZ00235601,281 30 Ohaře, ,281 30,Ohaře,00235601,300,CZ020,Ohaře,533556,26846,0,4,84110,CZ0204,0,
8.37277177899158E+018,00578461,Obec Ohařice,44562,2958465,CZ00578461,"Ohařice 10, 506 01 Jičín",Ohařice 10,506 01,Jičín,00578461,71,CZ052,Ohařice,549185,33201,0,4,84110,CZ0522,0,
3.61448203512708E+017,00578479,Obec Ohaveč,44562,2958465,CZ00578479,"Ohaveč 11, 506 01 Jičín",Ohaveč 11,506 01,Jičín,00578479,133,CZ052,Ohaveč,548910,33201,0,4,84110,CZ0522,0,
4.63010745580359E+018,00266540,Obec Ohníč,44562,2958465,CZ00266540,417 65 Ohníč 30, ,417 65,Ohníč 30,00266540,723,CZ042,Ohníč,567761,26846,0,4,84110,CZ0426,0,
8.071649050305E+018,00275166,Obec Ohnišov,44562,2958465,CZ00275166,517 84 Ohnišov 172, ,517 84,Ohnišov 172,00275166,497,CZ052,Ohnišov,576565,26846,0,4,84110,CZ0524,0,
3.19319544120027E+018,00269255,Obec Ohnišťany,44562,2958465,CZ00269255,503 54 Ohnišťany, ,503 54,Ohnišťany,00269255,333,CZ052,Ohnišťany,570516,26846,0,4,84110,CZ0521,0,
3.57503811724368E+018,00275956,Obec Ohrazenice,44562,2958465,CZ00275956,"Ohrazenice, 511 01 Turnov",Ohrazenice ,511 01,Turnov,00275956,1126,CZ051,Ohrazenice,577359,33201,0,4,84110,CZ0514,0,
8.44622759369446E+018,00242942,Obec Ohrazenice,44562,2958465,CZ00242942,"Ohrazenice, 262 23 Jince",Ohrazenice ,262 23,Jince,00242942,296,CZ020,Ohrazenice,540960,26846,0,4,84110,CZ020B,0,
5.74969866536598E+018,00241491,Obec Ohrobec,44562,2958465,CZ00241491,"V dolích 5, 252 45 Zvole",V dolích 5,252 45,Zvole,00241491,1433,CZ020,Ohrobec,539503,33239,0,4,84110,CZ020A,0,
3.62572939740776E+018,00288543,Obec Ohrozim,44562,2958465,CZ00288543,"Ohrozim 31, 798 03 Plumlov",Ohrozim 31,798 03,Plumlov,00288543,480,CZ071,Ohrozim,589802,22282,0,4,84110,CZ0713,0,
2.69267548995146E+018,00378283,Obec Okarec,44562,2958465,CZ00378283,"Okarec 17, 675 02 Koněšín",Okarec 17,675 02,Koněšín,00378283,110,CZ063,Okarec,591297,33201,0,4,84110,CZ0634,0,
8.88170105341051E+017,00673412,Obec Okna,44562,2958465,CZ00673412,471 62 Okna 40, ,471 62,Okna 40,00673412,314,CZ051,Okna,561886,33270,0,4,84110,CZ0511,0,
2.24072441743869E+018,00640751,Obec Okoř,44562,2958465,CZ00640751,"Okoř 1, 252 64 Velké Přílepy",Okoř 1,252 64,Velké Přílepy,00640751,108,CZ020,Okoř,571334,33239,0,4,84110,CZ020A,0,
1.69696921933761E+018,00262056,Obec Okounov,44562,2958465,CZ00262056,"Okounov 64, 431 51 Klášter nad Ohří",Okounov 64,431 51,Klášter nad Ohří,00262056,392,CZ042,Okounov,563269,31413,0,4,84110,CZ0422,0,
3.75215057313232E+018,00236284,Obec Okřesaneč,44562,2958465,CZ00236284,"Okřesaneč 8, 286 01 Okřesaneč",Okřesaneč 8,286 01,Okřesaneč,00236284,186,CZ020,Okřesaneč,534251,26846,0,4,84110,CZ0205,0,
5.35718236922166E+018,48527459,Obec Okřešice,44562,2958465,CZ48527459,"Okřešice 33, 674 01 Třebíč",Okřešice 33,674 01,Třebíč,48527459,193,CZ063,Okřešice,546933,33970,0,4,84110,CZ0634,0,
8.76135661351631E+018,00239526,Obec Okřínek,44562,2958465,CZ00239526,"Okřínek 63, 290 01 Poděbrady",Okřínek 63,290 01,Poděbrady,00239526,202,CZ020,Okřínek,537560,26846,0,4,84110,CZ0208,0,
9.79432130166419E+017,00290050,Městys Okříšky,44562,2958465,CZ00290050,"Nádražní 115, 675 21 Okříšky",Nádražní 115,675 21,Okříšky,00290050,2053,CZ063,Okříšky,591301,29221,0,4,84110,CZ0634,0,
1.51974661886953E+018,00583863,Obec Okrouhlá,44562,2958465,CZ00583863,"Okrouhlá 34, 398 43 Bernartice",Okrouhlá 34,398 43,Bernartice,00583863,61,CZ031,Okrouhlá,529877,33970,0,4,84110,CZ0314,0,
1.64240734940593E+018,00637254,Obec Okrouhlá,44562,2958465,CZ00637254,"Okrouhlá 123, 680 01 Boskovice",Okrouhlá 123,680 01,Boskovice,00637254,616,CZ064,Okrouhlá,582131,33201,0,4,84110,CZ0641,0,
5.8210203368439E+018,00572691,Obec Okrouhlá,44562,2958465,CZ00572691,"Okrouhlá 47, 350 02 Okrouhlá",Okrouhlá 47,350 02,Okrouhlá,00572691,255,CZ041,Okrouhlá,538922,33207,0,4,84110,CZ0411,0,
5.90841186985225E+018,00673447,Obec Okrouhlá,44562,2958465,CZ00673447,"Okrouhlá 36, 473 01 Nový Bor",Okrouhlá 36,473 01,Nový Bor,00673447,557,CZ051,Okrouhlá,561894,33270,0,4,84110,CZ0511,0,
1.87357389417851E+018,00666483,Obec Okrouhlá Radouň,44562,2958465,CZ00666483,"Okrouhlá Radouň 12, 378 42 Nová Včelnice",Okrouhlá Radouň 12,378 42,Nová Včelnice,00666483,211,CZ031,Okrouhlá Radouň,562475,33178,0,4,84110,CZ0313,0,
4.74585291614966E+018,00267953,Obec Okrouhlice,44562,2958465,CZ00267953,582 31 Okrouhlice 186, ,582 31,Okrouhlice 186,00267953,1371,CZ063,Okrouhlice,569186,26846,0,4,84110,CZ0631,0,
2.21531364783325E+018,00579998,Obec Okrouhlička,44562,2958465,CZ00579998,"Okrouhlička 48, 582 53 Štoky",Okrouhlička 48,582 53,Štoky,00579998,268,CZ063,Okrouhlička,548588,33201,0,4,84110,CZ0631,0,
5.70595241735508E+018,00241504,Obec Okrouhlo,44562,2958465,CZ00241504,"Okrouhlo 99, 254 01 Jílové u Prahy",Okrouhlo 99,254 01,Jílové u Prahy,00241504,727,CZ020,Okrouhlo,539511,33239,0,4,84110,CZ020A,0,
3.03407478336213E+018,60798416,Obec Olbramice,44562,2958465,CZ60798416,"Olbramice 132, 742 83 Klimkovice",Olbramice 132,742 83,Klimkovice,60798416,719,CZ080,Olbramice,554049,34335,0,4,84110,CZ0806,0,
7.25253037855425E+018,00635669,Obec Olbramice,44562,2958465,CZ00635669,"Olbramice 56, 783 22 Cholina",Olbramice 56,783 22,Cholina,00635669,223,CZ071,Olbramice,552259,33208,0,4,84110,CZ0712,0,
5.35441148651372E+018,00636886,Městys Olbramkostel,44562,2958465,CZ00636886,"Olbramkostel 69, 671 51 Kravsko",Olbramkostel 69,671 51,Kravsko,00636886,522,CZ064,Olbramkostel,594555,33201,0,4,84110,CZ0647,0,
4.25611858732014E+018,00573728,Obec Olbramov,44562,2958465,CZ00573728,"Olbramov 5, 349 01 Stříbro",Olbramov 5,349 01,Stříbro,00573728,60,CZ032,Olbramov,566888,33207,0,4,84110,CZ0327,0,
6.45920645798459E+018,00232416,Obec Olbramovice,44562,2958465,CZ00232416,259 01 Olbramovice, 158,259 01,Olbramovice,00232416,1312,CZ020,Olbramovice,530344,26846,0,4,84110,CZ0201,0,
6.55351801697158E+018,00293270,Městys Olbramovice,44562,2958465,CZ00293270,671 76 Olbramovice 23, ,671 76,Olbramovice 23,00293270,1154,CZ064,Olbramovice,594563,33201,0,4,84110,CZ0647,0,
7.06518677507776E+017,00636428,Obec Oldřichov,44562,2958465,CZ00636428,"Oldřichov 17, 751 11 Radslavice",Oldřichov 17,751 11,Radslavice,00636428,115,CZ071,Oldřichov,515825,33208,0,4,84110,CZ0714,0,
6.95126910895377E+018,00252620,Obec Oldřichov,44562,2958465,CZ00252620,391 43 Oldřichov, 31,391 43,Oldřichov,00252620,228,CZ031,Oldřichov,552798,26846,0,4,84110,CZ0317,0,
6.9824929372481E+018,00481483,Obec Oldřichov v Hájích,44562,2958465,CZ00481483,"Oldřichov v Hájích 151, 463 31 Chrastava",Oldřichov v Hájích 151,463 31,Chrastava,00481483,793,CZ051,Oldřichov v Hájích,564281,32933,0,4,84110,CZ0513,0,
4.64393022376806E+018,00568678,Obec Oldřichovice,44562,2958465,CZ00568678,"Oldřichovice 86, 763 61 Napajedla",Oldřichovice 86,763 61,Napajedla,00568678,385,CZ072,Oldřichovice,549444,33201,0,4,84110,CZ0724,0,
3.65996798721749E+018,00277070,Obec Oldřiš,44562,2958465,CZ00277070,"Oldřiš 132, 569 82 Borová",Oldřiš 132,569 82,Borová,00277070,642,CZ053,Oldřiš,578479,33389,0,4,84110,CZ0533,0,
6.04493778159821E+018,00300527,Obec Oldřišov,44562,2958465,CZ00300527,"Slezská 135, 747 33 Oldřišov",Slezská 135,747 33,Oldřišov,00300527,1442,CZ080,Oldřišov,509574,29221,0,4,84110,CZ0805,0,
4.34398430411149E+018,00637475,Městys Oleksovice,44562,2958465,CZ00637475,671 62 Oleksovice 69, ,671 62,Oleksovice 69,00637475,656,CZ064,Oleksovice,594571,33201,0,4,84110,CZ0647,0,
6.45849840350331E+018,00267970,Obec Olešenka,44562,2958465,CZ00267970,"Olešenka 42, 582 22 Přibyslav",Olešenka 42,582 22,Přibyslav,00267970,187,CZ063,Olešenka,569208,26846,0,4,84110,CZ0631,0,
4.49751213741334E+018,00235610,Obec Oleška,44562,2958465,CZ00235610,281 62 Oleška, 1,281 62,Oleška,00235610,972,CZ020,Oleška,533564,26846,0,4,84110,CZ0209,0,
7.62406094710327E+018,00526070,Obec Oleško,44562,2958465,CZ00526070,"Oleško, 412 01 Litoměřice",Oleško ,412 01,Litoměřice,00526070,92,CZ042,Oleško,542440,33086,0,4,84110,CZ0423,0,
8.54554442832123E+017,00233676,Obec Olešná,44562,2958465,CZ00233676,267 64 Olešná 104, ,267 64,Olešná 104,00233676,438,CZ020,Olešná,531626,26846,0,4,84110,CZ0202,0,
2.94228616272256E+018,00244180,Obec Olešná,44562,2958465,CZ00244180,"Olešná 8, 269 01 Rakovník",Olešná 8,269 01,Rakovník,00244180,600,CZ020,Olešná,542199,26846,0,4,84110,CZ020C,0,
4.57142724720316E+018,00511986,Obec Olešná,44562,2958465,CZ00511986,"Olešná 14, 398 43 Bernartice",Olešná 14,398 43,Bernartice,00511986,135,CZ031,Olešná,562190,33202,0,4,84110,CZ0314,0,
4.63952704912626E+018,00267988,Obec Olešná,44562,2958465,CZ00267988,"Olešná 29, 580 01 Havlíčkův Brod",Olešná 29,580 01,Havlíčkův Brod,00267988,380,CZ063,Olešná,569216,26846,0,4,84110,CZ0631,0,
5.22540820460477E+018,00515761,Obec Olešná,44562,2958465,CZ00515761,"Olešná 94, 393 01 Pelhřimov",Olešná 94,393 01,Pelhřimov,00515761,563,CZ063,Olešná,561967,33147,0,4,84110,CZ0633,0,
2.71698613449852E+018,00269263,Obec Olešnice,44562,2958465,CZ00269263,"Olešnice 44, 503 51 Chlumec nad Cidlinou",Olešnice 44,503 51,Chlumec nad Cidlinou,00269263,376,CZ052,Olešnice,570524,26846,0,4,84110,CZ0521,0,
3.63358895965108E+018,00275182,Obec Olešnice,44562,2958465,CZ00275182,517 36 Olešnice, ,517 36,Olešnice,00275182,481,CZ052,Olešnice,576581,28491,0,4,84110,CZ0524,0,
5.80116871844129E+018,00275964,Obec Olešnice,44562,2958465,CZ00275964,"Olešnice 63, 511 01 Turnov",Olešnice 63,511 01,Turnov,00275964,208,CZ051,Olešnice,577367,33201,0,4,84110,CZ0514,0,
8.03737152723665E+018,00245283,Obec Olešnice,44562,2958465,CZ00245283,373 31 Olešnice, 226,373 31,Olešnice,00245283,849,CZ031,Olešnice,544884,26846,0,4,84110,CZ0311,0,
8.45399245971887E+018,00280755,Město Olešnice,44562,2958465,CZ00280755,"nám. Míru 20, 679 74 Olešnice",nám. Míru 20,679 74,Olešnice,00280755,1667,CZ064,Olešnice,582158,33201,0,4,84110,CZ0641,0,
9.94382194154972E+017,00275174,Obec Olešnice v Orlických horách,44562,2958465,CZ00275174,517 83 Olešnice v Orlických horách, ,517 83,Olešnice v Orlických horách,00275174,408,CZ052,Olešnice v Orlických horách,576573,26846,0,4,84110,CZ0524,0,
4.97335315984244E+018,00245291,Obec Olešník,44562,2958465,CZ00245291,"Olešník 15, 373 50 Olešník",Olešník 15,373 50,Olešník,00245291,804,CZ031,Olešník,544892,26846,0,4,84110,CZ0311,0,
1.79969537100086E+018,00299308,Statutární město Olomouc,44562,2958465,CZ00299308,"Horní nám. 583, 779 11 Olomouc",Horní nám. 583,779 11,Olomouc,00299308,100514,CZ071,Olomouc,500496,29495,0,4,84110,CZ0712,0,
6.98556861801603E+017,00280763,Obec Olomučany,44562,2958465,CZ00280763,679 03 Olomučany 123, ,679 03,Olomučany 123,00280763,1071,CZ064,Olomučany,582166,33201,0,4,84110,CZ0641,0,
2.63812517971991E+018,00259535,Město Oloví,44562,2958465,CZ00259535,"Hory 42, 357 07 Oloví",Hory 42,357 07,Oloví,00259535,1645,CZ041,Oloví,560588,26846,0,4,84110,CZ0413,0,
4.44785978279432E+018,00234737,Obec Olovnice,44562,2958465,CZ00234737,"U Rybníka 45, 273 26 Olovnice",U Rybníka 45,273 26,Olovnice,00234737,555,CZ020,Olovnice,532673,33408,0,4,84110,CZ0206,0,
4.14142391975536E+018,00368067,Obec Olšany,44562,2958465,CZ00368067,"Olšany 66, 683 01 Rousínov",Olšany 66,683 01,Rousínov,00368067,617,CZ064,Olšany,550132,33202,0,4,84110,CZ0646,0,
4.1947868383625E+018,00303097,Obec Olšany,44562,2958465,CZ00303097,789 62 Olšany 75, ,789 62,Olšany 75,00303097,1045,CZ071,Olšany,540510,29495,0,4,84110,CZ0715,0,
5.43446461526589E+018,00573582,Obec Olšany,44562,2958465,CZ00573582,"Olšany 15, 341 01 Horažďovice",Olšany 15,341 01,Horažďovice,00573582,204,CZ032,Olšany,541958,33207,0,4,84110,CZ0322,0,
6.18249979747163E+018,00373851,Obec Olšany,44562,2958465,CZ00373851,"Olšany 2, 588 56 Telč",Olšany 2,588 56,Telč,00373851,76,CZ063,Olšany,587613,33202,0,4,84110,CZ0632,0,
8.43493188982787E+017,00288560,Obec Olšany u Prostějova,44562,2958465,CZ00288560,798 14 Olšany u Prostějova 50, ,798 14,Olšany u Prostějova 50,00288560,1812,CZ071,Olšany u Prostějova,589829,22282,0,4,84110,CZ0713,0,
2.01134123406562E+018,00294977,Obec Olší,44562,2958465,CZ00294977,"Olší 28, 592 61 Doubravník",Olší 28,592 61,Doubravník,00294977,345,CZ064,Olší,596302,29221,0,4,84110,CZ0643,0,
